squareMeters,numberOfRooms,hasYard,hasPool,floors,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
4372,4,1,0,5,9,2012,0,0,1424,735,1,"$441,738.20"
51744,4,0,1,7,5,2006,1,1,680,351,0,"$5,179,860.60"
13117,8,0,1,84,6,1992,0,1,9117,140,0,"$1,320,033.20"
59776,5,1,0,45,7,2019,0,0,2406,943,1,"$5,985,363.90"
85707,9,1,0,30,8,1993,0,0,1828,398,0,"$8,578,494.30"
2248,8,0,0,77,6,1990,0,0,8498,263,1,"$229,172.00"
81668,6,1,1,28,2,2019,1,0,4806,543,0,"$8,175,885.90"
79760,10,1,1,37,7,1992,1,1,3372,653,0,"$7,986,501.20"
93833,3,1,1,30,10,2003,1,1,5655,453,0,"$9,390,420.30"
58543,7,0,1,57,9,1999,0,1,4671,523,1,"$5,858,487.90"
66283,3,0,1,95,2,2008,0,1,9947,280,0,"$6,640,110.80"
87603,8,1,1,62,8,2020,0,0,9232,755,0,"$8,768,975.00"
27612,3,1,1,29,4,2019,1,0,9956,753,0,"$2,770,163.90"
10379,5,0,0,12,5,1995,0,0,6609,452,1,"$1,039,247.50"
79577,8,1,1,20,6,2008,1,1,8400,740,0,"$7,967,626.80"
57441,7,1,1,43,8,2013,1,0,1872,505,1,"$5,754,031.30"
24303,8,0,1,96,1,1992,1,0,6952,359,1,"$2,440,617.20"
54872,4,0,1,91,1,2015,1,1,5201,302,1,"$5,491,066.50"
18086,10,1,0,28,6,2001,0,1,9600,211,1,"$1,814,230.10"
21150,8,1,1,5,2,2006,1,1,2917,472,1,"$2,124,502.60"
92617,2,1,1,71,7,2011,0,0,7412,711,0,"$9,271,402.10"
54337,2,0,1,20,2,2013,1,0,6201,465,1,"$5,437,840.30"
89721,6,1,1,25,1,2005,0,1,5594,280,0,"$8,978,088.50"
7863,10,0,0,9,6,1993,1,1,1557,258,1,"$788,123.30"
34358,5,0,1,29,3,2015,1,0,3450,461,0,"$3,442,393.50"
49898,1,0,1,87,8,2000,0,1,6421,333,1,"$5,000,704.00"
39405,6,0,1,44,2,2011,1,0,8707,206,1,"$3,944,548.10"
33349,1,0,0,81,6,2001,0,0,7350,701,0,"$3,336,491.10"
89715,4,1,0,19,4,2021,0,1,9802,984,0,"$8,978,105.10"
53396,1,1,0,42,3,1990,1,1,4830,199,1,"$5,344,746.00"
99085,6,1,0,41,4,2010,1,0,920,313,0,"$9,916,844.00"
70247,6,1,0,46,6,2020,1,0,2074,622,1,"$7,034,364.00"
35153,9,0,0,93,10,2004,0,0,182,408,0,"$3,522,618.40"
22121,2,1,0,31,10,2015,0,0,485,826,0,"$2,217,570.50"
34288,7,1,0,41,4,2011,1,1,4489,348,1,"$3,435,548.10"
42078,9,1,1,9,3,2005,0,0,8430,185,0,"$4,213,583.50"
96791,10,1,1,4,8,2011,0,1,1317,336,0,"$9,683,987.10"
900,6,1,1,51,4,2008,0,1,7384,715,1,"$100,197.80"
58150,7,1,0,27,6,1990,0,0,2670,689,1,"$5,820,741.00"
68102,5,0,1,46,1,1999,1,0,7405,670,1,"$6,818,967.90"
69418,9,1,1,70,6,1992,0,1,1835,314,0,"$6,951,279.20"
42630,8,0,1,23,6,1991,0,0,4767,814,0,"$4,267,672.10"
35249,10,0,1,20,8,2012,1,0,4551,712,1,"$3,529,536.20"
14344,4,1,1,73,7,1993,1,0,6964,485,0,"$1,446,006.30"
16446,1,1,1,42,2,2017,1,1,5734,942,0,"$1,650,622.70"
95733,5,1,1,97,10,2013,1,0,9434,779,1,"$9,584,807.30"
85425,1,0,1,92,2,1994,1,1,9186,805,0,"$8,552,545.40"
71472,4,1,1,40,2,2015,0,0,4405,159,1,"$7,154,589.50"
13440,4,0,0,83,3,2006,0,1,6486,548,0,"$1,345,546.60"
22061,8,1,1,50,6,1997,1,1,5559,127,1,"$2,212,814.70"
55439,9,1,0,82,2,1996,0,1,4954,843,1,"$5,550,349.60"
88001,8,0,1,74,9,2007,0,0,7889,548,1,"$8,804,639.70"
70613,7,1,1,29,2,2011,1,1,1819,662,0,"$7,071,960.10"
35488,8,1,0,79,7,2018,0,1,6111,867,0,"$3,559,112.80"
12700,6,0,1,71,4,1994,1,0,1867,436,1,"$1,279,169.40"
23885,5,1,0,23,3,2002,0,0,5011,369,0,"$2,392,010.20"
36667,4,0,1,61,3,1991,0,1,5319,645,1,"$3,675,788.10"
19189,6,1,0,50,8,2014,1,0,1317,792,1,"$1,922,029.40"
61418,5,0,0,80,2,2000,1,0,874,829,0,"$6,148,450.00"
27995,3,1,1,1,5,2013,0,0,7010,847,0,"$2,809,288.30"
39385,5,0,0,27,1,2002,1,1,5014,362,0,"$3,941,795.20"
55333,1,0,0,54,8,2017,1,1,7655,696,0,"$5,539,161.70"
97187,3,1,1,55,5,1992,0,0,2433,900,0,"$9,729,784.20"
68985,5,0,0,80,1,2009,0,1,2680,576,0,"$6,901,750.90"
71354,7,1,0,13,3,1999,1,1,2938,300,1,"$7,140,052.90"
57026,5,1,1,2,9,1994,0,0,6913,661,1,"$5,710,109.40"
62149,6,1,1,17,10,1991,0,1,8579,544,0,"$6,221,668.10"
25836,2,0,1,98,1,2007,0,1,480,985,1,"$2,597,793.70"
74465,3,1,1,85,4,1992,0,0,6696,586,0,"$7,460,896.20"
33304,7,0,0,50,10,2001,1,0,4009,317,1,"$3,334,300.10"
59660,6,1,0,90,6,2015,1,1,1111,784,0,"$5,975,034.50"
22298,8,0,1,99,10,1992,0,0,6038,130,1,"$2,236,646.20"
82554,2,1,1,8,5,2004,0,0,7888,450,0,"$8,265,275.40"
97970,10,0,1,94,4,2000,0,0,9558,232,1,"$9,809,237.00"
60187,5,0,1,23,6,1999,1,1,7472,353,1,"$6,023,643.90"
57930,8,1,0,82,9,2000,0,1,6834,768,1,"$5,796,201.00"
59392,10,1,1,36,10,2001,0,0,9394,834,1,"$5,948,797.10"
45324,7,0,0,84,1,2014,0,1,1256,746,0,"$4,536,393.40"
83245,6,1,0,2,6,2002,0,1,1113,921,0,"$8,327,808.20"
21086,10,1,1,58,2,2006,1,1,4001,527,0,"$2,116,427.60"
88539,2,0,0,86,3,2003,1,0,1702,943,1,"$8,858,484.30"
75402,8,1,0,21,2,1992,0,0,3045,446,1,"$7,545,890.20"
17347,1,0,0,93,3,1995,0,1,1771,132,1,"$1,742,732.50"
77765,6,0,1,24,9,2015,1,0,7248,622,1,"$7,782,483.50"
16187,3,1,1,10,2,2008,0,0,7265,656,1,"$1,625,626.80"
9972,3,1,0,27,5,2018,1,1,8502,755,0,"$1,004,815.80"
57015,1,1,1,80,3,1994,0,0,4070,512,0,"$5,711,455.40"
24237,8,1,1,21,2,2021,0,1,8582,588,1,"$2,430,773.10"
80995,5,0,1,50,4,2019,0,0,4568,567,1,"$8,106,168.90"
31055,2,0,0,66,5,2012,0,0,4128,464,0,"$3,109,679.20"
97831,4,0,1,75,9,2004,0,1,1728,613,1,"$9,790,034.40"
89089,2,1,0,66,9,2020,1,1,6424,810,1,"$8,914,602.00"
36555,3,1,0,55,2,1990,1,0,2681,661,1,"$3,661,032.00"
44247,10,1,0,76,5,1995,0,1,5574,220,0,"$4,430,620.50"
202,4,1,0,82,4,1996,1,1,5740,106,1,"$28,295.60"
45403,8,1,1,6,7,2002,0,1,6257,543,0,"$4,547,042.20"
39611,8,0,1,50,9,2005,1,1,9229,409,0,"$3,968,264.50"
78016,3,1,0,57,2,1993,1,1,751,702,0,"$7,809,472.30"
37065,9,0,0,32,4,1998,0,1,1943,859,0,"$3,709,895.80"
35415,4,1,1,97,7,1995,1,0,1282,973,0,"$3,552,201.50"
22884,7,0,1,3,4,1994,1,1,7608,267,1,"$2,292,005.40"
83954,2,0,1,91,10,2013,0,0,3517,259,0,"$8,404,690.30"
63780,8,0,1,82,2,2018,1,1,8755,134,0,"$6,386,345.80"
35758,1,1,0,9,10,2018,0,1,4397,259,0,"$3,578,395.80"
72555,6,1,1,61,3,2009,0,0,5346,533,0,"$7,264,099.90"
42136,2,1,0,63,4,2004,1,1,9918,430,0,"$4,217,052.40"
29798,3,0,0,25,4,2015,0,0,6504,462,0,"$2,981,776.50"
38643,3,1,1,54,3,2015,0,0,2198,303,1,"$3,874,219.50"
98799,4,1,0,42,5,2020,1,0,5468,712,1,"$9,887,392.00"
55668,10,0,1,48,1,2009,0,1,2002,984,1,"$5,576,689.90"
65786,8,1,0,40,6,1993,0,0,5005,309,1,"$6,581,341.30"
80000,9,1,1,19,5,2013,0,0,9879,926,1,"$8,007,346.30"
19443,5,1,1,27,1,2006,0,0,9579,117,0,"$1,954,996.60"
5354,1,0,1,70,9,2021,1,0,4380,644,0,"$545,595.10"
19534,5,0,0,20,3,2011,0,1,2861,908,1,"$1,954,981.10"
58585,5,0,1,49,4,2010,0,0,3178,992,1,"$5,864,736.00"
51547,10,0,1,23,6,2002,0,0,8346,861,1,"$5,158,989.20"
93363,2,1,0,88,4,2020,0,1,4992,871,0,"$9,341,198.00"
47258,10,0,0,13,7,1995,0,0,7398,192,0,"$4,727,374.50"
57117,9,1,1,86,8,2014,0,0,9199,460,0,"$5,722,262.40"
49557,3,1,0,85,7,2020,1,0,5338,977,1,"$4,960,553.00"
90164,6,1,1,13,2,2016,1,1,8609,697,0,"$9,022,533.60"
1500,5,1,0,18,5,2001,1,0,6767,198,1,"$153,756.10"
54245,7,0,1,15,1,2001,1,1,658,167,0,"$5,426,769.10"
87795,6,0,1,55,3,2001,1,0,1819,620,0,"$8,787,355.10"
24523,4,1,0,21,1,1998,1,1,1625,980,0,"$2,457,562.80"
68595,10,0,1,88,6,1998,1,0,3024,518,0,"$6,865,628.80"
20304,10,1,0,52,6,2009,1,1,1310,522,1,"$2,039,313.90"
11471,3,0,0,100,4,1993,1,0,469,112,1,"$1,152,849.30"
46644,7,0,0,55,9,2017,0,1,1862,375,0,"$4,668,991.70"
20771,3,0,1,35,6,2019,1,1,9823,445,0,"$2,083,710.90"
84716,6,0,1,84,9,1998,0,0,8032,958,1,"$8,479,849.80"
34762,7,1,0,45,2,1990,1,1,3618,457,1,"$3,482,612.00"
37442,5,1,0,75,1,2003,0,0,5322,812,0,"$3,750,097.30"
83214,6,0,1,82,5,2015,1,0,1773,428,0,"$8,329,159.50"
5460,6,0,0,84,10,2006,0,0,3309,226,0,"$552,196.60"
36297,6,0,1,99,7,2013,0,1,8023,235,1,"$3,635,567.30"
81557,8,1,1,19,2,1990,0,0,238,647,1,"$8,162,608.00"
30300,2,0,0,74,3,1998,1,0,6474,988,0,"$3,033,117.80"
79814,6,1,1,75,3,1991,1,1,1270,438,1,"$7,995,547.10"
94707,1,0,1,1,7,2014,1,0,2933,276,1,"$9,473,157.40"
17934,10,0,1,72,6,2013,1,1,5652,470,1,"$1,801,096.30"
57939,1,1,1,73,3,2011,0,1,5502,965,0,"$5,805,607.10"
13814,9,1,0,97,2,2007,0,0,4772,598,0,"$1,388,629.70"
13461,7,1,0,31,6,1996,1,1,9134,604,0,"$1,349,819.60"
16693,6,0,1,35,3,2020,1,1,3780,955,1,"$1,673,561.00"
5888,2,1,1,40,10,2014,0,1,394,619,0,"$597,556.40"
79610,2,1,1,6,3,2011,1,0,2551,538,1,"$7,968,541.10"
27655,3,0,0,19,10,2009,1,0,2566,453,1,"$2,767,015.90"
5849,9,0,0,43,8,2009,1,0,7993,672,0,"$588,467.90"
99536,2,0,0,32,4,1992,0,0,3710,360,0,"$9,956,467.20"
70383,2,0,1,87,2,2005,1,1,5567,871,1,"$7,050,270.50"
40372,7,0,1,26,9,2011,0,0,8992,758,1,"$4,042,590.10"
63975,8,0,1,90,5,2020,0,0,407,639,0,"$6,404,090.00"
2155,8,1,0,1,1,1990,0,0,292,529,1,"$219,290.00"
58516,7,1,1,45,4,2012,0,1,9795,333,1,"$5,859,646.20"
22238,1,0,1,14,6,1990,0,1,4166,425,0,"$2,229,057.00"
17345,5,1,0,22,7,2019,0,0,2768,919,0,"$1,739,138.90"
27002,1,0,1,18,6,2007,1,0,223,754,1,"$2,703,257.70"
68667,5,0,0,24,8,2015,1,0,7536,357,0,"$6,867,515.50"
31054,6,0,0,44,5,1994,0,0,7568,582,0,"$3,108,729.40"
229,3,1,0,6,1,2014,1,0,1820,805,1,"$27,438.40"
87800,1,1,1,51,9,2010,1,1,8158,500,1,"$8,790,424.00"
73069,8,0,0,40,5,2021,1,0,8757,418,0,"$7,310,442.10"
6031,7,0,0,6,8,2017,0,1,3757,433,0,"$604,367.70"
76903,5,1,1,29,10,1996,0,1,4698,941,0,"$7,700,543.60"
9889,9,0,1,65,1,2006,1,0,3856,470,1,"$994,976.60"
61745,3,0,1,36,7,2019,1,1,9747,819,0,"$6,180,867.90"
91532,10,0,0,86,3,2020,0,0,9729,303,1,"$9,156,554.00"
99609,10,0,0,68,2,1996,1,0,6693,619,0,"$9,967,075.60"
82665,5,0,1,85,5,2018,1,1,3307,125,0,"$8,280,105.80"
97179,1,1,0,66,1,1993,1,1,7033,323,0,"$9,724,166.30"
79582,5,0,0,24,1,2001,0,1,8998,424,1,"$7,960,890.10"
16852,1,1,0,7,10,2004,0,0,1619,626,1,"$1,690,910.40"
43920,5,0,1,93,6,2003,1,1,7470,451,1,"$4,396,723.30"
86397,9,0,0,98,5,2017,1,1,8353,621,0,"$8,649,275.70"
65883,10,0,1,66,1,2018,0,0,5578,559,1,"$6,599,494.80"
93815,8,0,0,32,8,2004,0,0,8644,253,1,"$9,383,412.40"
27902,10,1,0,28,3,1991,1,0,5299,585,1,"$2,797,357.10"
59732,6,1,1,75,6,2021,1,1,9728,788,0,"$5,982,091.10"
36428,5,1,1,25,4,2018,1,0,6406,827,0,"$3,649,020.80"
37174,8,1,0,28,8,1990,1,0,6526,775,0,"$3,721,209.00"
79770,2,1,0,73,6,2001,1,1,5995,846,1,"$7,983,537.10"
78259,2,1,0,3,4,1992,1,1,4501,215,1,"$7,829,196.20"
22811,2,1,0,50,4,2016,0,1,9974,355,1,"$2,285,502.60"
35912,9,1,1,85,7,2018,0,0,4027,814,0,"$3,603,983.80"
1575,7,1,1,17,8,2016,0,0,5798,277,0,"$163,475.60"
42934,10,1,0,2,6,2020,1,1,8797,496,0,"$4,297,263.00"
54016,10,0,1,50,5,2000,1,0,2496,130,1,"$5,407,699.00"
78983,3,1,0,49,6,1990,0,1,9114,916,0,"$7,904,937.00"
81319,9,0,0,98,7,2020,0,1,348,659,0,"$8,141,470.00"
70432,6,0,0,4,3,2012,0,1,3986,793,0,"$7,044,387.20"
53762,10,0,1,98,5,2000,1,0,1270,153,1,"$5,385,468.00"
43761,4,0,1,5,10,2013,0,1,4391,559,1,"$4,378,702.30"
50643,6,1,0,46,9,2013,1,1,2086,745,0,"$5,070,436.30"
38305,9,0,0,47,7,2010,0,1,4046,310,0,"$3,833,081.00"
13389,7,0,1,95,4,2015,1,1,2978,441,0,"$1,349,726.50"
81783,1,1,1,26,4,2014,0,1,1530,175,0,"$8,186,131.40"
60511,8,1,0,44,4,1996,0,1,1982,396,0,"$6,056,788.60"
96387,1,0,1,45,5,1992,1,1,9583,984,1,"$9,643,438.20"
51687,1,1,1,89,2,2016,1,1,7341,579,1,"$5,183,003.60"
86933,9,0,0,7,9,1991,1,1,2580,610,1,"$8,694,297.10"
15124,7,1,1,98,10,2017,0,0,3444,746,0,"$1,524,899.70"
8931,9,1,1,44,8,1997,0,0,2495,530,1,"$902,753.70"
90091,6,1,0,52,7,1994,1,0,5101,488,0,"$9,018,116.40"
16279,3,1,1,95,6,2007,1,0,8181,415,0,"$1,636,515.70"
52345,10,1,1,14,6,2003,0,1,1017,305,1,"$5,241,325.30"
5916,6,0,0,10,4,1998,1,1,1338,253,0,"$592,539.80"
47499,8,1,1,95,4,1994,0,1,7833,913,0,"$4,758,839.40"
44208,9,1,0,33,9,1999,1,1,8253,555,1,"$4,425,818.90"
40137,6,0,1,86,3,2017,1,1,3809,775,0,"$4,022,874.70"
74309,3,0,0,73,1,2015,0,0,6743,607,0,"$7,433,733.50"
98094,3,0,1,8,3,1998,0,0,2462,272,1,"$9,813,413.80"
32029,6,0,1,97,3,1999,0,1,535,189,1,"$3,213,964.90"
11182,1,1,0,77,7,2013,0,1,6799,179,0,"$1,128,240.30"
57962,7,1,0,93,8,2013,0,1,2498,215,1,"$5,808,764.30"
44967,2,1,1,77,10,2002,1,0,19,373,1,"$4,505,471.20"
36466,5,1,0,11,4,2021,1,0,3367,938,1,"$3,648,757.10"
81394,5,0,0,100,1,2009,1,0,3663,320,1,"$8,145,950.90"
78189,9,1,1,34,7,2014,0,0,5556,151,0,"$7,828,149.40"
21919,10,1,0,3,4,2003,0,1,4561,866,1,"$2,196,404.30"
43645,3,0,0,58,6,2002,0,1,7742,237,1,"$4,369,168.20"
67448,9,0,0,15,8,2000,0,0,1772,549,1,"$6,745,520.00"
80150,10,1,0,88,6,1997,1,0,3444,188,0,"$8,020,491.70"
93032,6,0,0,4,1,2021,1,0,7900,403,0,"$9,304,114.10"
82838,1,1,0,37,7,1991,0,0,6966,552,1,"$8,291,462.10"
2563,8,1,0,79,5,1999,1,0,4860,986,1,"$264,728.90"
81299,3,1,0,80,1,2000,0,1,694,826,0,"$8,137,736.00"
50092,6,0,0,67,5,2018,0,1,6506,396,1,"$5,014,491.80"
77048,4,1,1,29,7,1993,1,1,901,463,0,"$7,711,979.30"
47628,4,1,0,41,5,2021,0,1,3423,561,1,"$4,768,776.10"
97976,6,0,1,31,5,2012,0,0,7987,731,1,"$9,805,123.20"
10446,9,1,0,56,2,2008,0,0,9565,757,0,"$1,052,752.80"
26901,4,0,0,38,3,2015,0,0,7844,994,1,"$2,693,285.50"
87864,8,1,0,97,5,2016,1,1,8207,296,1,"$8,798,646.60"
30510,9,1,1,16,3,1993,0,0,256,750,1,"$3,057,646.30"
32546,9,0,1,58,6,2001,1,0,9834,643,0,"$3,262,467.10"
61398,3,1,1,43,2,1993,0,0,573,368,1,"$6,151,348.30"
10652,10,1,0,42,5,2016,1,0,9021,102,0,"$1,069,306.60"
64331,5,1,1,18,3,2012,1,0,7769,202,0,"$6,442,542.20"
72319,5,1,1,53,9,2021,0,1,5644,982,1,"$7,245,147.10"
51214,2,0,0,77,10,2002,1,0,6970,223,1,"$5,123,070.20"
34640,5,0,0,22,7,2020,1,0,5870,177,1,"$3,466,722.00"
82751,6,1,1,58,6,2003,0,0,4007,607,1,"$8,284,460.30"
6443,5,1,0,37,5,2008,0,0,3467,918,1,"$650,272.80"
81951,9,1,0,34,9,2009,0,1,4919,545,1,"$8,201,048.90"
61054,3,1,0,50,2,2010,0,1,5476,893,0,"$6,110,657.00"
42557,2,1,1,23,2,2015,1,1,880,938,1,"$4,264,085.50"
22505,1,0,1,90,1,1998,0,1,1040,574,1,"$2,258,877.80"
41600,10,0,1,58,1,2020,0,1,2859,864,1,"$4,170,132.00"
22701,7,0,1,35,5,1999,0,0,9077,706,1,"$2,274,785.90"
77446,9,1,1,2,3,2003,0,0,6338,454,1,"$7,749,398.30"
81793,5,0,1,59,5,2006,0,1,9523,242,0,"$8,182,431.60"
77150,3,0,1,33,4,1996,0,0,231,167,0,"$7,719,651.60"
53326,5,0,1,87,2,2010,1,1,7620,307,0,"$5,340,791.00"
96685,8,1,1,55,10,2002,1,1,7963,888,1,"$9,682,268.20"
82158,1,1,0,82,6,2020,1,0,1109,539,0,"$8,227,135.00"
24972,1,1,1,80,5,2007,0,0,6402,979,1,"$2,511,380.70"
8746,8,1,0,39,1,2008,1,1,3641,494,0,"$880,925.80"
38449,10,1,1,22,10,2019,1,1,3589,662,1,"$3,852,125.90"
36187,4,0,0,66,3,2000,1,0,7004,161,1,"$3,624,960.00"
6518,6,0,0,8,8,2002,1,1,9235,978,0,"$653,208.20"
33785,5,1,0,9,6,1994,1,0,8088,264,0,"$3,383,514.40"
20556,6,0,0,24,5,2004,1,0,4270,765,1,"$2,057,988.40"
89198,6,0,1,46,8,1990,1,1,9247,735,1,"$8,925,638.00"
39664,9,1,0,75,3,1997,1,0,1277,267,0,"$3,973,483.70"
14401,5,0,1,34,10,2006,1,0,281,453,0,"$1,445,095.60"
49382,10,0,0,81,7,2005,0,1,8135,470,0,"$4,945,454.50"
86571,9,0,0,23,1,2007,0,1,778,582,0,"$8,658,306.70"
10727,4,1,0,12,9,2012,0,1,4362,255,0,"$1,077,784.20"
86688,6,1,0,18,6,2018,0,0,2319,329,1,"$8,672,319.80"
79410,2,1,1,29,3,1991,1,0,3012,163,0,"$7,949,040.10"
74330,9,0,0,35,3,2001,0,1,8017,192,1,"$7,434,095.10"
1754,10,1,0,70,6,2013,1,1,5466,355,1,"$185,004.30"
93571,10,1,1,59,5,1998,0,1,5789,661,0,"$9,365,745.80"
70380,7,0,1,49,5,2006,1,1,9977,178,0,"$7,047,022.60"
40006,2,0,1,81,4,1991,0,0,7307,352,1,"$4,012,759.10"
66327,4,0,0,52,6,1990,1,1,8266,938,1,"$6,636,303.00"
86204,10,0,1,8,3,2021,1,1,4686,786,0,"$8,625,334.10"
62752,6,0,1,50,10,2007,0,1,3955,542,1,"$6,281,821.70"
49183,6,0,1,31,2,2015,1,0,345,101,1,"$4,922,034.50"
20755,7,1,0,74,10,2007,1,1,1713,780,1,"$2,083,312.70"
82626,1,1,1,75,9,2011,1,1,3598,524,0,"$8,278,341.10"
72993,6,1,0,16,8,2006,0,1,2092,898,0,"$7,303,799.60"
91745,10,1,0,9,3,2021,0,0,457,291,1,"$9,177,089.10"
47803,1,0,0,51,9,1995,1,1,5370,814,0,"$4,785,479.50"
26162,7,0,1,61,8,2001,1,1,3363,476,1,"$2,622,100.10"
64717,1,1,1,62,9,2008,0,0,3005,227,0,"$6,484,598.80"
69426,3,0,1,37,5,1996,1,1,6116,272,1,"$6,948,093.60"
7954,3,0,1,50,4,1990,1,0,5205,957,1,"$803,694.00"
17341,10,0,1,74,7,2011,0,0,5669,921,1,"$1,741,766.10"
36138,3,0,1,11,10,1998,1,0,4502,397,1,"$3,619,052.80"
73072,9,0,1,22,6,2019,1,0,5092,909,1,"$7,310,814.90"
83352,10,1,0,54,3,2010,0,0,189,606,0,"$8,341,664.00"
32337,2,1,0,80,4,1991,0,1,9580,875,1,"$3,239,612.10"
30566,6,1,0,20,9,2004,1,1,6890,869,1,"$3,061,321.40"
89114,10,0,1,77,6,1991,0,1,8363,285,1,"$8,919,368.10"
3190,8,0,0,95,6,2004,1,1,9709,338,0,"$322,180.40"
77807,8,0,0,46,8,2015,1,0,8242,984,1,"$7,781,711.50"
69665,2,0,0,13,9,1998,1,1,9066,151,1,"$6,967,594.80"
5475,4,1,0,80,9,2017,0,1,637,315,1,"$557,404.70"
872,9,1,1,23,2,2013,1,1,2975,900,1,"$94,371.30"
91187,10,0,0,50,3,1997,1,0,9053,799,1,"$9,123,299.70"
96711,8,0,1,37,4,2000,0,1,3966,347,1,"$9,677,596.00"
39289,9,1,0,50,1,2020,1,1,5277,634,0,"$3,933,825.00"
3448,10,0,1,68,2,2001,0,0,6278,928,1,"$351,335.10"
24623,4,1,0,75,5,1993,0,0,7639,860,1,"$2,469,572.30"
80995,4,1,0,100,4,2009,0,1,8042,182,0,"$8,104,164.90"
62239,7,0,0,96,7,2003,0,1,2969,534,0,"$6,233,248.30"
58413,10,1,1,27,10,1990,1,1,6367,601,1,"$5,852,813.00"
26484,7,1,0,61,8,1997,1,0,8814,839,1,"$2,654,798.70"
93466,6,0,0,27,9,2007,1,0,3103,166,1,"$9,347,751.70"
71146,1,1,1,45,3,2007,1,1,2192,458,0,"$7,123,165.70"
69133,9,1,1,24,8,1992,0,0,4316,793,0,"$6,922,630.20"
16205,10,0,0,11,2,2013,1,1,9455,986,1,"$1,621,809.30"
43815,2,0,1,99,3,1995,1,1,4522,488,1,"$4,387,387.50"
21396,1,1,1,44,10,2008,0,1,6835,906,1,"$2,150,994.80"
52416,8,1,1,98,7,2012,1,0,618,507,1,"$5,259,907.20"
95012,6,1,0,57,1,2009,1,1,1933,558,0,"$9,505,478.90"
11617,10,1,0,67,6,2006,1,0,7914,821,0,"$1,171,852.60"
96459,7,1,1,49,7,2001,1,1,1306,197,1,"$9,655,536.10"
38443,3,1,0,97,1,2001,1,0,908,161,1,"$3,854,728.10"
47982,2,1,1,32,7,1994,1,1,4986,338,0,"$4,808,638.40"
89500,8,0,1,57,4,1991,1,1,7175,655,0,"$8,955,536.10"
50396,2,0,1,19,10,1995,0,1,1421,125,1,"$5,044,139.50"
7759,7,1,1,80,9,2005,1,0,1667,609,1,"$784,516.50"
68925,6,1,1,93,8,1991,0,0,8068,328,0,"$6,906,463.10"
67391,7,1,1,23,10,1996,1,0,5136,359,0,"$6,749,765.60"
63567,6,0,1,63,1,2013,0,1,415,217,0,"$6,362,145.30"
25133,4,1,0,2,4,2010,1,0,8127,407,0,"$2,516,676.00"
27823,5,1,0,61,7,1991,1,1,6934,693,1,"$2,791,784.10"
3411,1,0,1,66,1,2009,0,1,3419,455,0,"$350,289.90"
44227,5,0,0,73,5,1999,0,1,1100,155,1,"$4,424,786.90"
35849,8,1,1,7,3,2010,0,0,9292,969,0,"$3,594,490.00"
64430,4,1,1,44,3,1999,1,1,5624,637,1,"$6,453,925.90"
57581,1,1,0,34,8,2000,1,0,1251,115,0,"$5,766,399.00"
55901,6,0,0,54,7,2015,0,1,2529,238,0,"$5,594,909.50"
692,7,1,1,36,9,2014,1,0,2723,543,0,"$78,924.40"
27461,3,1,1,48,7,2013,0,1,9320,543,0,"$2,755,288.30"
43496,3,1,1,30,7,2011,0,0,8954,705,0,"$4,360,682.10"
8214,7,1,1,1,10,1995,0,1,7508,779,0,"$828,785.50"
57557,8,0,1,36,7,2007,1,1,5908,563,0,"$5,762,136.70"
90070,6,1,1,84,9,2003,1,0,4964,272,0,"$9,017,234.30"
10482,9,1,1,70,5,2000,0,0,6032,655,0,"$1,055,477.00"
41440,3,0,1,22,8,1998,1,0,2056,870,1,"$4,150,108.80"
82469,7,0,1,12,8,1995,0,0,7134,217,0,"$8,250,061.50"
14774,1,0,0,85,8,2014,0,0,3286,781,0,"$1,483,681.40"
5758,8,1,0,31,2,2018,1,0,2936,203,0,"$579,242.80"
51501,2,1,1,4,9,2002,1,1,9240,847,1,"$5,154,868.20"
29396,4,1,1,3,4,2015,1,0,6762,687,1,"$2,947,040.50"
68947,7,1,0,17,8,1996,0,0,1074,643,1,"$6,899,120.60"
49617,3,0,0,32,6,2015,1,1,9250,664,0,"$4,964,077.50"
27831,1,1,0,72,10,1999,1,0,720,677,0,"$2,788,302.90"
22348,8,1,0,46,1,2012,0,0,8192,358,1,"$2,243,084.20"
67396,8,0,0,50,9,2016,0,1,1145,619,0,"$6,744,101.60"
71930,3,1,0,31,10,2018,1,0,6593,325,0,"$7,197,994.80"
51837,3,0,0,29,9,2016,0,0,1946,657,1,"$5,187,272.60"
1220,8,1,1,37,7,2004,1,1,2133,852,0,"$134,474.40"
85238,9,0,1,4,9,2008,0,1,7120,399,1,"$8,525,952.80"
20110,3,1,1,71,1,2005,1,1,7835,307,0,"$2,021,327.50"
90178,10,0,0,65,10,1999,1,0,5594,790,0,"$9,023,404.90"
2308,6,0,0,62,9,2008,1,1,6003,267,0,"$237,020.80"
64783,6,1,1,47,6,2020,1,1,7710,449,0,"$6,488,470.00"
63345,3,0,0,93,5,2000,1,1,8836,212,1,"$6,337,954.00"
4802,7,1,1,62,3,2008,0,0,457,641,1,"$490,922.80"
82506,6,0,1,78,2,1999,0,0,2437,871,1,"$8,260,448.90"
91525,1,0,0,74,5,1992,0,1,2789,474,1,"$9,158,303.20"
97684,8,0,0,93,6,2016,0,1,9925,443,1,"$9,772,177.60"
85990,6,1,0,51,5,2019,1,0,4454,973,1,"$8,605,325.90"
